0,76.259
1,72.912
2,72.166
3,69.709
4,66.476
5,64.321
6,63.983000000000004
7,63.83
8,64.178
9,64.383
10,66.393
11,68.103
12,69.539
13,71.755
14,69.027
15,66.453
16,65.353
17,65.753
18,70.813
19,73.812
20,73.881
21,72.018
22,69.305
23,72.537
24,71.248
25,66.715
26,65.635
27,63.523
28,61.615
29,61.926
30,64.473
31,69.038
32,73.021
33,75.09100000000001
34,76.995
35,78.293
36,79.774
37,80.395
38,78.169
39,76.10300000000001
40,74.95100000000001
41,75.763
42,80.72500000000001
43,83.56700000000001
44,80.85000000000001
45,76.518
46,73.286
47,76.235
48,75.058
49,70.919
50,70.052
51,68.111
52,66.404
53,66.636
54,70.337
55,77.757
56,82.934
57,83.645
58,84.357
59,84.093
60,84.308
61,83.616
62,81.626
63,79.247
64,78.385
65,79.235
66,85.045
67,88.32300000000001
68,85.218
69,80.43900000000001
70,76.96000000000001
71,79.45
72,78.41
73,74.116
74,73.936
75,71.72500000000001
76,69.615
77,69.71300000000001
78,73.343
79,80.256
80,85.33500000000001
81,85.991
82,86.322
83,86.179
84,86.363
85,85.73100000000001
86,83.633
87,80.985
88,79.772
89,79.902
90,84.791
91,87.644
92,84.199
93,79.435
94,75.992
95,78.298
96,77.415
97,73.02
98,72.628
99,70.153
100,67.874
101,68.356
102,71.931
103,79.377
104,84.273
105,84.346
106,84.443
107,83.529
108,83.043
109,81.762
110,79.428
111,76.983
112,76.153
113,77.007
114,83.241
115,87.297
116,84.443
117,80.164
118,76.906
119,80.238
120,78.988
121,75.053
122,75.34400000000001
123,73.476
124,71.534
125,72.026
126,75.988
127,83.327
128,88.843
129,89.242
130,89.142
131,87.613
132,86.60900000000001
133,85.07900000000001
134,82.061
135,79.226
136,78.036
137,79.055
138,85.967
139,88.781
140,86.649
141,82.69200000000001
142,79.69500000000001
143,82.91
144,82.025
145,77.918
146,77.803
147,75.022
148,72.787
149,71.927
150,73.172
151,75.025
152,78.292
153,80.535
154,82.819
155,82.773
156,82.873
157,83.593
158,79.803
159,76.792
160,75.135
161,75.184
162,80.259
163,82.733
164,81.032
165,77.861
166,74.989
167,78.767
168,78.194
169,73.8
170,72.715
171,69.267
172,66.47
173,65.007
174,65.377
175,66.001
176,67.415
177,68.953
178,71.774
179,73.711
180,74.973
181,75.915
182,71.605
183,68.586
184,66.92
185,66.677
186,71.478
187,75.59400000000001
188,74.887
189,72.459
190,69.908
191,72.789
192,72.265
193,68.024
194,67.626
195,65.361
196,63.529
197,64.05
198,68.102
199,75.0
200,80.293
201,80.935
202,81.294
203,81.06
204,81.385
205,80.724
206,79.05
207,76.985
208,75.886
209,76.331
210,80.534
211,83.377
212,80.233
213,75.644
214,72.153
215,74.679
216,73.289
217,68.787
218,68.262
219,65.883
220,63.876000000000005
221,63.967
222,67.615
223,75.113
224,80.006
225,80.289
226,80.561
227,80.396
228,80.895
229,80.32600000000001
230,78.881
231,76.895
232,75.984
233,76.209
234,80.676
235,83.123
236,79.97500000000001
237,75.203
238,71.224
239,73.616
240,72.619
241,67.909
242,67.059
243,65.168
244,63.0
245,63.249
246,67.057
247,73.825
248,78.917
249,79.359
250,79.508
251,78.782
252,79.277
253,78.767
254,77.32300000000001
255,74.95400000000001
256,73.645
257,73.492
258,77.683
259,80.693
260,77.679
261,73.34
262,69.71000000000001
263,71.751
264,70.914
265,66.375
266,65.231
267,63.301
268,61.134
269,61.004
270,64.482
271,71.652
272,76.899
273,76.857
274,77.063
275,76.657
276,77.155
277,76.706
278,75.34400000000001
279,73.911
280,73.21300000000001
281,73.834
282,77.84400000000001
283,80.435
284,77.206
285,72.477
286,69.297
287,71.166
288,71.01
289,66.95400000000001
290,65.955
291,64.151
292,62.487
293,63.046
294,67.023
295,74.34
296,79.82600000000001
297,80.544
298,80.802
299,80.156
300,80.337
301,79.537
302,77.998
303,76.156
304,75.244
305,75.697
306,80.643
307,83.107
308,80.546
309,76.346
310,73.26
311,76.143
312,75.098
313,70.505
314,69.181
315,66.69500000000001
316,64.45400000000001
317,63.882
318,65.372
319,67.377
320,70.47
321,72.89
322,74.891
323,74.426
324,74.761
325,75.624
326,72.202
327,69.69500000000001
328,68.276
329,68.682
330,73.802
331,76.889
332,75.428
333,72.232
334,69.779
335,73.896
336,73.792
337,69.869
338,68.686
339,65.994
340,63.248000000000005
341,62.284
342,62.702
343,63.499
344,65.221
345,67.029
346,70.166
347,71.97500000000001
348,73.34400000000001
349,74.35300000000001
350,70.574
351,68.242
352,67.261
353,67.714
354,72.583
355,76.382
356,75.558
357,72.99
358,69.88
359,72.9
360,72.624
361,68.894
362,68.06
363,65.625
364,63.622
365,64.011
366,67.999
367,75.421
368,80.334
369,80.783
370,81.264
371,81.153
372,81.776
373,81.31
374,80.051
375,78.066
376,77.174
377,77.508
378,82.249
379,86.193
380,83.35300000000001
381,78.922
382,75.724
383,78.743
384,78.025
385,73.837
386,74.186
387,72.379
388,70.604
389,71.408
390,75.615
391,83.179
392,88.157
393,88.471
394,88.265
395,87.381
396,87.029
397,85.861
398,83.612
399,81.359
400,80.544
401,81.31700000000001
402,87.111
403,91.97500000000001
404,89.244
405,84.904
406,81.383
407,84.321
408,83.555
409,79.441
410,79.69500000000001
411,77.789
412,75.94200000000001
413,76.282
414,80.215
415,87.392
416,92.302
417,92.936
418,92.83500000000001
419,91.555
420,91.027
421,89.71000000000001
422,87.136
423,84.641
424,83.735
425,84.011
426,89.45
427,94.006
428,91.04
429,86.741
430,83.273
431,85.952
432,85.477
433,81.652
434,82.20700000000001
435,79.93
436,77.937
437,78.227
438,81.989
439,89.39
440,93.743
441,93.528
442,93.181
443,91.709
444,91.141
445,89.671
446,86.881
447,84.239
448,82.971
449,83.279
450,89.142
451,93.884
452,91.285
453,87.08500000000001
454,83.653
455,86.56400000000001
456,85.96000000000001
457,81.965
458,82.339
459,80.23
460,78.205
461,78.619
462,82.41
463,89.21600000000001
464,93.912
465,94.236
466,93.533
467,91.798
468,90.577
469,88.887
470,85.398
471,82.21900000000001
472,80.502
473,80.609
474,86.138
475,90.299
476,88.05
477,84.152
478,81.342
479,84.763
480,84.12
481,79.849
482,79.895
483,77.368
484,74.752
485,74.342
486,75.69800000000001
487,77.952
488,81.395
489,83.783
490,85.464
491,84.509
492,83.31400000000001
493,82.898
494,78.159
495,74.348
496,72.107
497,72.043
498,77.9
499,82.509
500,81.352
501,78.545
502,76.801
503,81.086
504,80.938
505,77.131
506,76.446
507,74.031
508,71.364
509,70.685
510,71.209
511,72.253
512,74.294
513,76.106
514,78.998
515,79.71600000000001
516,80.172
517,80.199
518,75.282
519,71.73
520,70.138
521,70.205
522,75.043
523,80.94200000000001
524,80.422
525,77.923
526,75.755
527,79.20100000000001
528,78.45400000000001
529,75.197
530,75.197
531,73.09100000000001
532,71.194
533,71.861
534,76.146
535,83.324
536,87.995
537,88.416
538,88.501
539,87.822
540,87.653
541,86.32300000000001
542,83.667
543,81.025
544,79.485
545,79.678
546,84.57000000000001
547,89.68900000000001
548,87.038
549,82.70700000000001
550,79.3
551,82.209
552,81.508
553,77.708
554,77.959
555,76.07300000000001
556,74.086
557,74.4
558,78.404
559,85.783
560,90.663
561,90.651
562,90.558
563,89.507
564,89.155
565,87.922
566,85.549
567,82.83500000000001
568,81.633
569,81.487
570,85.785
571,90.732
572,87.83500000000001
573,83.517
574,79.96000000000001
575,82.865
576,82.052
577,77.795
578,78.05
579,75.95400000000001
580,73.987
581,74.196
582,77.93900000000001
583,84.892
584,89.524
585,90.306
586,90.848
587,90.774
588,90.682
589,90.116
590,88.876
591,86.822
592,85.804
593,85.495
594,89.006
595,93.523
596,90.58500000000001
597,86.187
598,82.669
599,85.53
600,84.782
601,80.794
602,81.081
603,79.132
604,76.96300000000001
605,77.14
606,80.91
607,88.269
608,92.813
609,93.159
610,93.03
611,91.626
612,90.784
613,88.894
614,85.57300000000001
615,82.47800000000001
616,80.882
617,80.655
618,85.111
619,90.624
620,87.807
621,83.27
622,79.773
623,82.053
624,81.04
625,77.124
626,77.035
627,74.432
628,71.978
629,72.132
630,75.68900000000001
631,82.54
632,87.392
633,87.221
634,87.165
635,86.44200000000001
636,86.137
637,84.897
638,82.277
639,79.581
640,77.749
641,77.283
642,80.433
643,83.28
644,80.369
645,75.82900000000001
646,72.731
647,75.166
648,74.18900000000001
649,69.581
650,67.858
651,65.114
652,62.564
653,61.804
654,62.978
655,65.07900000000001
656,67.7
657,69.796
658,71.895
659,71.762
660,72.144
661,72.577
662,69.083
663,66.392
664,64.756
665,64.174
666,67.993
667,72.565
668,71.507
669,68.672
670,66.393
671,70.526
672,70.807
673,66.909
674,65.654
675,63.074
676,60.302
677,59.339
678,59.787
679,61.105000000000004
680,62.466
681,64.024
682,66.78
683,67.875
684,68.429
685,68.998
686,64.574
687,61.615
688,60.044000000000004
689,60.023
690,64.185
691,70.007
692,70.532
693,68.054
694,65.738
695,68.916
696,68.565
697,64.637
698,63.752
699,61.565000000000005
700,59.258
701,59.338
702,63.316
703,70.673
704,75.217
705,75.506
706,75.813
707,75.94800000000001
708,76.488
709,76.081
710,74.744
711,72.592
712,71.268
713,70.655
714,73.409
715,77.569
716,74.254
717,69.465
718,65.596
719,68.009
720,66.958
721,62.27
722,61.119
723,58.895
724,56.948
725,57.019
726,60.65
727,68.138
728,72.94200000000001
729,72.879
730,73.045
731,72.821
732,73.209
733,72.34700000000001
734,70.532
735,68.424
736,67.058
737,66.473
738,69.33500000000001
739,74.331
740,71.549
741,66.827
742,63.686
743,66.256
744,65.699
745,61.208
746,60.009
747,57.711
748,55.839
749,56.068
750,59.805
751,66.805
752,71.577
753,71.995
754,71.742
755,71.151
756,71.5
757,70.69800000000001
758,69.039
759,66.68
760,65.479
761,65.165
762,68.034
763,73.417
764,71.047
765,66.45700000000001
766,63.027
767,65.708
768,65.09700000000001
769,60.697
770,59.708
771,57.550000000000004
772,55.639
773,55.656
774,59.181000000000004
775,66.558
776,71.312
777,70.872
778,70.67
779,70.274
780,70.629
781,70.181
782,68.905
783,67.182
784,66.336
785,66.095
786,68.764
787,73.409
788,70.682
789,65.927
790,62.685
791,65.087
792,64.475
793,60.103
794,58.881
795,56.935
796,55.037
797,55.576
798,59.385
799,66.834
800,71.845
801,71.986
802,72.037
803,71.506
804,71.68900000000001
805,71.148
806,69.449
807,67.843
808,66.668
809,66.35
810,69.078
811,73.843
812,71.658
813,67.703
814,64.885
815,67.861
816,66.983
817,61.97
818,60.496
819,57.973
820,55.631
821,54.758
822,56.084
823,58.447
824,60.815
825,63.083
826,65.387
827,65.286
828,66.18900000000001
829,67.136
830,63.954
831,61.762
832,60.167
833,59.841
834,62.691
835,67.871
836,66.735
837,63.555
838,61.467
839,65.07900000000001
840,65.226
841,61.129
842,59.599000000000004
843,56.666000000000004
844,54.09
845,52.986000000000004
846,53.469
847,54.513
848,55.647
849,57.699
850,60.809000000000005
851,63.058
852,64.903
853,66.238
854,62.528
855,60.109
856,58.623000000000005
857,58.521
858,61.562000000000005
859,67.892
860,67.69
861,65.121
862,62.885
863,66.147
864,65.628
865,61.865
866,61.278
867,59.161
868,57.364000000000004
869,57.909
870,62.234
871,69.767
872,74.361
873,75.354
874,75.70700000000001
875,75.294
876,75.756
877,74.875
878,73.155
879,71.098
880,70.111
881,69.696
882,72.33
883,78.392
884,75.545
885,70.73
886,67.057
887,69.618
888,68.736
889,64.165
890,63.068
891,60.784
892,58.622
893,58.93
894,62.788000000000004
895,69.82600000000001
896,74.147
897,74.797
898,75.02
899,74.59400000000001
900,74.615
901,73.78
902,71.806
903,69.714
904,68.281
905,67.959
906,70.501
907,76.774
908,74.373
909,69.78
910,66.33
911,69.306
912,68.411
913,63.949
914,63.078
915,61.001000000000005
916,59.14
917,59.544000000000004
918,63.569
919,70.632
920,75.111
921,76.102
922,76.309
923,75.877
924,76.47500000000001
925,76.08500000000001
926,74.69800000000001
927,72.721
928,71.634
929,70.926
930,73.191
931,79.283
932,76.69800000000001
933,72.325
934,68.877
935,71.666
936,71.117
937,66.787
938,66.114
939,64.08500000000001
940,62.336
941,62.443
942,66.58
943,73.989
944,78.434
945,79.007
946,79.484
947,78.94
948,78.999
949,78.086
950,76.33800000000001
951,73.997
952,72.778
953,72.406
954,74.95100000000001
955,81.717
956,79.095
957,74.536
958,71.33500000000001
959,74.211
960,73.621
961,69.072
962,68.134
963,66.069
964,64.32000000000001
965,64.901
966,68.735
967,76.077
968,80.09700000000001
969,80.84400000000001
970,80.862
971,80.047
972,79.885
973,78.808
974,75.979
975,73.70100000000001
976,71.997
977,71.635
978,74.18
979,80.031
980,77.998
981,73.819
982,71.052
983,74.396
984,73.658
985,68.811
986,68.396
987,65.729
988,63.357
989,62.581
990,63.995000000000005
991,66.395
992,68.623
993,71.337
994,73.318
995,73.889
996,74.401
997,75.32000000000001
998,72.32000000000001
999,69.587
1000,68.071
1001,67.53
1002,69.869
1003,75.425
1004,73.915
1005,70.395
1006,68.072
1007,71.83
1008,71.396
1009,67.138
1010,66.178
1011,63.413000000000004
1012,60.648
1013,59.621
1014,60.09
1015,60.971000000000004
1016,61.994
1017,64.257
1018,66.932
1019,68.372
1020,69.601
1021,70.177
1022,65.846
1023,62.75
1024,60.859
1025,60.399
1026,62.621
1027,69.856
1028,69.781
1029,67.109
1030,64.424
1031,67.529
1032,66.681
1033,62.646
1034,61.729
1035,59.678000000000004
1036,57.777
1037,58.215
1038,62.535000000000004
1039,68.911
1040,73.061
1041,74.21900000000001
1042,74.745
1043,73.985
1044,73.768
1045,72.724
1046,70.548
1047,68.318
1048,66.971
1049,66.467
1050,68.528
1051,75.25
1052,73.373
1053,69.011
1054,65.602
1055,68.401
1056,67.334
1057,63.050000000000004
1058,62.061
1059,59.904
1060,57.844
1061,58.173
1062,61.662
1063,67.915
1064,71.686
1065,73.161
1066,73.561
1067,72.752
1068,72.9
1069,71.622
1070,69.668
1071,66.94800000000001
1072,64.622
1073,63.857
1074,65.412
1075,72.429
1076,70.638
1077,66.152
1078,63.155
1079,66.182
1080,65.548
1081,61.003
1082,59.927
1083,57.807
1084,56.065
1085,56.309000000000005
1086,59.914
1087,65.989
1088,69.358
1089,70.758
1090,70.232
1091,68.949
1092,68.662
1093,67.148
1094,64.863
1095,62.334
1096,60.620000000000005
1097,59.576
1098,61.419000000000004
1099,69.121
1100,67.755
1101,63.812000000000005
1102,61.117000000000004
1103,64.238
1104,63.605000000000004
1105,59.121
1106,58.359
1107,56.337
1108,54.752
1109,55.013
1110,58.603
1111,65.239
1112,68.863
1113,70.29
1114,69.985
1115,68.854
1116,68.663
1117,67.376
1118,65.016
1119,62.808
1120,61.303000000000004
1121,60.404
1122,62.024
1123,69.13
1124,68.144
1125,63.949
1126,61.281
1127,64.414
1128,64.191
1129,59.701
1130,58.716
1131,56.869
1132,55.118
1133,55.569
1134,59.252
1135,65.512
1136,69.301
1137,70.83500000000001
1138,70.912
1139,69.729
1140,69.414
1141,67.949
1142,65.055
1143,62.300000000000004
1144,60.258
1145,59.19
1146,60.877
1147,67.987
1148,67.032
1149,63.387
1150,60.944
1151,64.596
1152,64.309
1153,59.812000000000005
1154,58.734
1155,56.511
1156,54.543
1157,54.123000000000005
1158,55.724000000000004
1159,58.363
1160,60.01
1161,62.825
1162,64.001
1163,62.867000000000004
1164,62.198
1165,62.088
1166,58.086
1167,55.129
1168,53.155
1169,52.18
1170,54.349000000000004
1171,62.387
1172,62.561
1173,60.037
1174,58.687000000000005
1175,63.089
1176,63.484
1177,59.469
1178,58.764
1179,56.583
1180,54.371
1181,53.719
1182,54.731
1183,56.222
1184,57.028
1185,59.177
1186,60.498000000000005
1187,60.342
1188,60.222
1189,60.313
1190,55.821
1191,52.881
1192,51.288000000000004
1193,51.06
1194,53.768
1195,61.979
1196,62.606
1197,60.287
1198,58.486000000000004
1199,61.902
1200,61.559000000000005
1201,57.814
1202,57.057
1203,55.006
1204,53.31
1205,53.822
1206,57.757
1207,64.09100000000001
1208,67.715
1209,69.398
1210,69.798
1211,69.239
1212,69.84700000000001
1213,69.164
1214,67.535
1215,65.311
1216,63.728
1217,63.014
1218,64.059
1219,71.184
1220,69.233
1221,64.605
1222,61.212
1223,63.742000000000004
1224,62.910000000000004
1225,58.259
1226,57.265
1227,54.846000000000004
1228,52.885
1229,52.958
1230,56.561
1231,62.812000000000005
1232,66.071
1233,67.614
1234,67.993
1235,67.748
1236,68.248
1237,67.396
1238,65.783
1239,63.651
1240,62.591
1241,61.738
1242,63.17
1243,69.519
1244,67.785
1245,63.429
1246,60.128
1247,62.701
1248,61.885
1249,57.413000000000004
1250,56.097
1251,53.919000000000004
1252,51.973
1253,52.197
1254,55.868
1255,62.06
1256,65.312
1257,67.139
1258,67.608
1259,67.412
1260,68.21900000000001
1261,67.572
1262,65.743
1263,63.758
1264,62.158
1265,61.233000000000004
1266,62.535000000000004
1267,69.374
1268,68.098
1269,63.463
1270,60.249
1271,63.192
1272,62.617000000000004
1273,58.183
1274,57.156
1275,54.707
1276,52.939
1277,53.356
1278,57.065
1279,63.516
1280,66.852
1281,68.139
1282,68.589
1283,68.236
1284,68.769
1285,67.849
1286,65.907
1287,63.749
1288,62.216
1289,61.525
1290,63.017
1291,69.94500000000001
1292,68.68900000000001
1293,64.17
1294,61.287
1295,64.015
1296,63.277
1297,58.829
1298,57.462
1299,55.288000000000004
1300,53.294000000000004
1301,53.88
1302,57.406
1303,63.681000000000004
1304,67.22200000000001
1305,68.974
1306,69.09100000000001
1307,68.39
1308,68.772
1309,68.002
1310,65.834
1311,63.512
1312,61.842
1313,61.034
1314,62.569
1315,69.686
1316,69.358
1317,65.778
1318,63.634
1319,67.167
1320,66.568
1321,62.071
1322,61.02
1323,58.821
1324,56.806000000000004
1325,56.327
1326,58.047000000000004
1327,60.656
1328,61.898
1329,64.34
1330,64.781
1331,63.319
1332,62.753
1333,63.031
1334,59.027
1335,56.14
1336,54.274
1337,53.33
1338,55.428000000000004
1339,62.871
1340,63.532000000000004
1341,60.896
1342,58.842
1343,62.908
1344,63.029
1345,59.009
1346,57.859
1347,55.274
1348,52.875
1349,51.892
1350,52.485
1351,53.714
1352,53.875
1353,56.055
1354,57.783
1355,58.335
1356,58.818
1357,59.528
1358,55.347
1359,52.848
1360,51.217
1361,50.57
1362,52.74
1363,60.669000000000004
1364,61.602000000000004
1365,59.085
1366,56.743
1367,59.74
1368,59.585
1369,55.86
1370,55.03
1371,53.104
1372,51.212
1373,51.747
1374,56.016
1375,63.31
1376,66.193
1377,67.667
1378,68.113
1379,67.903
1380,68.468
1381,68.22
1382,67.184
1383,65.129
1384,64.145
1385,63.807
1386,65.273
1387,72.308
1388,71.036
1389,66.264
1390,62.807
1391,65.413
1392,64.793
1393,60.529
1394,59.428000000000004
1395,57.334
1396,55.335
1397,55.84
1398,59.804
1399,67.157
1400,70.202
1401,71.755
1402,72.393
1403,72.486
1404,73.131
1405,72.122
1406,70.831
1407,68.741
1408,67.421
1409,66.644
1410,67.748
1411,74.68900000000001
1412,73.797
1413,69.349
1414,65.83800000000001
1415,68.391
1416,67.658
1417,62.979
1418,61.97
1419,59.609
1420,57.663000000000004
1421,58.019
1422,61.78
1423,68.396
1424,71.382
1425,72.70700000000001
1426,73.033
1427,72.621
1428,73.25
1429,72.896
1430,71.465
1431,69.399
1432,67.72200000000001
1433,66.681
1434,67.863
1435,73.664
1436,72.308
1437,67.394
1438,63.618
1439,66.35
1440,65.71900000000001
1441,61.186
1442,59.975
1443,57.681000000000004
1444,55.846000000000004
1445,56.223
1446,60.108000000000004
1447,67.617
1448,69.992
1449,70.648
1450,69.718
1451,68.388
1452,67.94
1453,67.028
1454,64.891
1455,62.453
1456,60.738
1457,60.135
1458,61.119
1459,69.46900000000001
1460,69.23
1461,64.464
1462,61.432
1463,64.212
1464,63.536
1465,59.134
1466,58.823
1467,56.185
1468,54.269
1469,54.617000000000004
1470,58.38
1471,65.163
1472,67.026
1473,68.57300000000001
1474,68.48
1475,67.511
1476,67.21000000000001
1477,66.086
1478,63.61
1479,61.312000000000005
1480,59.873000000000005
1481,58.857
1482,60.29
1483,66.101
1484,65.57300000000001
1485,61.601
1486,58.515
1487,61.553000000000004
1488,60.78
1489,55.615
1490,54.698
1491,52.22
1492,49.82
1493,49.267
1494,50.597
1495,52.828
1496,54.28
1497,57.627
1498,60.087
1499,60.537
1500,61.599000000000004
1501,62.605000000000004
1502,59.919000000000004
1503,57.716
1504,56.448
1505,55.746
1506,57.358000000000004
1507,63.011
1508,63.706
1509,60.431000000000004
1510,58.335
1511,62.313
1512,62.34
1513,58.071
1514,56.847
1515,54.29
1516,51.774
1517,50.854
1518,51.604
1519,52.731
1520,53.215
1521,56.114000000000004
1522,59.012
1523,60.636
1524,62.172000000000004
1525,63.325
1526,59.596000000000004
1527,56.624
1528,55.094
1529,54.594
1530,56.183
1531,62.973
1532,65.122
1533,62.454
1534,59.82
1535,62.847
1536,62.293
1537,58.178000000000004
1538,57.18
1539,54.94
1540,53.106
1541,53.673
1542,57.962
1543,65.221
1544,68.32300000000001
1545,69.822
1546,70.878
1547,71.23
1548,71.53
1549,70.784
1550,68.859
1551,66.685
1552,65.757
1553,65.32900000000001
1554,66.542
1555,73.143
1556,72.84400000000001
1557,67.856
1558,64.086
1559,66.943
1560,65.586
1561,61.166000000000004
1562,59.94
1563,57.853
1564,56.245000000000005
1565,56.511
1566,60.526
1567,67.793
1568,70.424
1569,71.293
1570,71.555
1571,71.17
1572,71.598
1573,71.286
1574,69.353
1575,67.362
1576,66.13
1577,65.459
1578,66.802
1579,73.325
1580,73.036
1581,67.897
1582,64.428
1583,67.346
1584,66.254
1585,61.548
1586,60.410000000000004
1587,58.326
1588,56.487
1589,56.646
1590,60.338
1591,67.206
1592,70.19800000000001
1593,71.492
1594,71.32300000000001
1595,70.658
1596,70.568
1597,70.025
1598,68.354
1599,66.34100000000001
1600,65.104
1601,64.248
1602,64.947
1603,70.69800000000001
1604,69.798
1605,64.551
1606,61.023
1607,63.385
1608,62.502
1609,57.803000000000004
1610,56.491
1611,54.037
1612,51.831
1613,51.976
1614,55.838
1615,62.95
1616,65.833
1617,66.388
1618,66.376
1619,66.029
1620,65.82300000000001
1621,64.997
1622,63.176
1623,61.172000000000004
1624,59.68
1625,58.704
1626,59.219
1627,65.41
1628,65.88
1629,61.065
1630,57.715
1631,60.572
1632,59.975
1633,55.703
1634,54.469
1635,52.191
1636,50.522
1637,51.097
1638,55.03
1639,62.069
1640,65.159
1641,65.734
1642,65.15
1643,63.903
1644,63.151
1645,62.402
1646,59.563
1647,57.156
1648,55.277
1649,53.947
1650,54.552
1651,60.042
1652,62.194
1653,58.252
1654,55.679
1655,59.1
1656,58.601
1657,53.921
1658,52.632
1659,50.117000000000004
1660,48.279
1661,48.277
1662,49.862
1663,51.937
1664,53.736000000000004
1665,55.551
1666,56.01
1667,54.791000000000004
1668,54.344
1669,54.759
1670,51.120000000000005
1671,48.624
1672,46.728
1673,45.778
1674,47.119
1675,53.074
1676,55.294000000000004
1677,52.405
1678,50.545
1679,54.498000000000005
1680,54.927
1681,50.744
1682,49.521
1683,46.851
1684,44.358000000000004
1685,43.425000000000004
1686,44.04
1687,44.807
1688,45.399
1689,48.244
1690,50.505
1691,51.683
1692,52.892
1693,53.854
1694,49.876
1695,47.489000000000004
1696,46.395
1697,45.907000000000004
1698,48.096000000000004
1699,54.425000000000004
1700,57.004
1701,54.594
1702,52.231
1703,55.455
1704,55.195
1705,51.435
1706,50.742000000000004
1707,48.746
1708,47.106
1709,47.88
1710,52.554
1711,59.408
1712,62.551
1713,63.238
1714,62.971000000000004
1715,62.123000000000005
1716,61.918
1717,61.267
1718,59.27
1719,57.171
1720,55.714
1721,54.731
1722,55.817
1723,62.152
1724,63.779
1725,58.972
1726,55.817
1727,58.793
1728,58.511
1729,54.01
1730,53.313
1731,51.474000000000004
1732,50.045
1733,50.756
1734,55.359
1735,62.214
1736,65.396
1737,65.522
1738,64.377
1739,62.917
1740,62.541000000000004
1741,61.572
1742,59.871
1743,57.692
1744,56.123000000000005
1745,55.079
1746,56.302
1747,62.394
1748,64.178
1749,59.376000000000005
1750,56.357
1751,58.986000000000004
1752,58.139
1753,53.615
1754,52.61
1755,50.426
1756,48.766
1757,49.149
1758,53.123
1759,59.612
1760,62.838
1761,63.905
1762,63.602000000000004
1763,62.7
1764,62.652
1765,61.576
1766,59.709
1767,57.231
1768,55.53
1769,54.24
1770,54.783
1771,60.379
1772,62.982
1773,58.658
1774,55.459
1775,58.468
1776,58.124
1777,53.657000000000004
1778,52.874
1779,50.835
1780,49.242000000000004
1781,49.835
1782,54.158
1783,60.973
1784,63.954
1785,63.788000000000004
1786,62.197
1787,60.565
1788,59.854
1789,58.729
1790,56.675000000000004
1791,54.664
1792,52.753
1793,51.660000000000004
1794,52.044000000000004
1795,57.305
1796,60.319
1797,56.120000000000005
1798,53.09
1799,56.231
1800,55.495000000000005
1801,51.215
1802,50.104
1803,48.101
1804,46.498
1805,46.879
1806,50.954
1807,56.997
1808,60.422000000000004
1809,61.4
1810,61.109
1811,60.457
1812,60.366
1813,59.716
1814,57.492000000000004
1815,55.537
1816,53.638
1817,52.584
1818,53.576
1819,58.354
1820,61.135
1821,56.93
1822,54.617000000000004
1823,57.726
1824,56.818
1825,51.966
1826,50.549
1827,47.922000000000004
